Event_Id,Investigation_Type,Accident_Number,Event_Date,Location,Country,Latitude,Longitude,Airport_Code,Airport_Name,Injury_Severity,Aircraft_damage,Aircraft_Category,Registration_Number,Make,Model,Amateur_Built,Number_of_Engines,Engine_Type,FAR_Description,Schedule,Purpose_of_flight,Air_carrier,Total_Fatal_Injuries,Total_Serious_Injuries,Total_Minor_Injuries,Total_Uninjured,Weather_Condition,Broad_phase_of_flight,Report_Status,Publication_Date,Total_Injuries
20020917X04719,Accident,FTW83LA062,1982-12-12,"RUSTON, LA",United States,,,RSN,RUSTON,Fatal,Substantial,Airplane,N89100,Cessna,140,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,2,0,VMC,Takeoff,Probable Cause,12-12-1983,2
20020917X04717,Accident,FTW83LA058,1982-12-12,"KATY, TX",United States,,,9XS9,HARBICAN,Fatal,Substantial,Airplane,N54667,Cessna,172,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,3,VMC,Landing,Probable Cause,12-12-1983,0
20020917X04715,Accident,FTW83LA056,1982-12-12,"NEW ORLEANS, LA",United States,,,NEW,LAKEFRONT,Fatal,Substantial,Airplane,N1026K,Luscombe,8A,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,2,VMC,Landing,Probable Cause,12-12-1983,0
20020917X04482,Accident,CHI83LA056,1982-12-12,"CINCINNATI, OH",United States,,,I-77,BLUE ASH,Fatal,Substantial,Airplane,N62332,Cessna,172,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,0,1,VMC,Landing,Probable Cause,12-12-1983,0
20020917X04989,Incident,MKC83IA036,1982-12-13,"CHESTERFIELD, MO",United States,,,SUS,SPIRIT OF ST. LOUIS,Incident,Minor,Airplane,N6338T,Beech,B200,No,2.0,Turbo Prop,Part 91: General Aviation,,Personal,,0,0,0,4,VMC,Landing,Probable Cause,13-12-1983,0
20020917X04988,Incident,MKC83IA035,1982-12-13,"WICHITA, KS",United States,,,,,Incident,Minor,Airplane,N85BH,Beech,100,No,2.0,Turbo Prop,Part 135: Air Taxi & Commuter,NSCH,Unknown,"Ozark Skyways, Inc.",0,0,0,10,VMC,Cruise,Probable Cause,13-12-1983,0
20020917X05168,Accident,SEA83LA031,1982-12-13,"VANCOUVER, WA",United States,,,60S,PEARSON AIRPARK,Fatal,Substantial,Airplane,N3880Q,Cessna,172L,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,2,VMC,Taxi,Probable Cause,13-12-1983,0
20020917X05100,Accident,NYC83LA043,1982-12-13,"FALL RIVER, MA",United States,,,FLR,FALL RIVER MUNICIPAL,Fatal,Substantial,Airplane,N62635,Piper,PA-23-250,No,2.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,3,VMC,Landing,Probable Cause,13-12-1983,0
20020917X04374,Accident,ATL83LA062,1982-12-13,"PHENIX CITY, AL",United States,,,,PHENIX CITY,Fatal,Substantial,Airplane,N52742,Cessna,182,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,2,VMC,Cruise,Probable Cause,13-12-1983,0
20020917X04241,Accident,ANC83LA021,1982-12-13,"GAMBELL, AK",United States,,,,GAMBELL,Fatal,Substantial,Airplane,N8225Y,Piper,PA-34-200T,No,2.0,Reciprocating,Part 91: General Aviation,,Unknown,,0,0,0,2,IMC,Cruise,Probable Cause,13-12-1983,0
20020917X04817,Accident,LAX83FUJ07,1982-12-14,"TUCSON, AZ",United States,,,,,Fatal,Destroyed,Airplane,N6085E,Beech,K35,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,1,0,0,0,VMC,Maneuvering,Probable Cause,14-12-1983,1
20020917X04242,Accident,ANC83LA023,1982-12-14,"SAWMILL BAY, AK",United States,,,,,Fatal,Destroyed,Airplane,N4939Q,Cessna,185A,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,3,VMC,Takeoff,Probable Cause,14-12-1983,0
20020917X04877,Accident,LAX83LUG09,1982-12-14,"BIG BEAR CITY, CA",United States,,,L35,BIG BEAR,Fatal,Substantial,Airplane,N2962D,Cessna,170B,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,0,2,VMC,Landing,Probable Cause,14-12-1983,0
20020917X04376,Accident,ATL83LA065,1982-12-14,"MIDLAND, VA",United States,,,W66,WARRENTON-FAUQUIER,Fatal,Substantial,Airplane,N7243W,Piper,PA-28-180,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,0,2,VMC,Approach,Probable Cause,25-06-2012,0
20020917X04375,Accident,ATL83LA064,1982-12-14,"COLUMBIA, SC",United States,,,CAE,COLUMBIA METRO,Fatal,Substantial,Airplane,N522MA,Mitsubishi,MU-2,No,2.0,Turbo Prop,Part 91: General Aviation,,Business,,0,0,0,2,VMC,Landing,Probable Cause,14-12-1983,0
20020917X04434,Accident,CHI83FA059,1982-12-15,"DEFIANCE, OH",United States,,,DFI,DEFIANCE MEMORIAL,Fatal,Destroyed,Airplane,N297EB,Cessna,T210,No,1.0,Reciprocating,Part 135: Air Taxi & Commuter,NSCH,Unknown,"Custom Air Transport,inc.",2,0,0,0,IMC,Approach,Probable Cause,15-12-1983,2
20020917X04818,Accident,LAX83FUJ08,1982-12-15,"PHOENIX, AZ",United States,,,,,Fatal,Substantial,Airplane,N761CH,Cessna,T210M,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,1,0,VMC,Cruise,Probable Cause,15-12-1983,1
20020917X04718,Accident,FTW83LA059,1982-12-15,"SOLGOHACHIA, AR",United States,,,12,CHARLES WELLS,Fatal,Substantial,Airplane,N7325F,Piper,PA-28-140,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,1,1,VMC,Landing,Probable Cause,15-12-1983,1
20020917X04478,Accident,CHI83LA051,1982-12-15,"MUSKEGON, MI",United States,,,MK6,MUSKEGON,Fatal,Substantial,Airplane,N45EV,Mitsubishi,MU-2B-20,No,2.0,Turbo Prop,Part 91: General Aviation,,Business,,0,0,1,4,VMC,Maneuvering,Probable Cause,15-12-1983,1
20020917X04310,Accident,ATL83FA063,1982-12-15,"LOUISVILLE, KY",United States,,,,BOWMAN FIELD,Fatal,Substantial,Airplane,N5589S,Mitsubishi,MU-2B,No,2.0,Turbo Prop,Part 91: General Aviation,,Personal,,0,2,3,0,VMC,Takeoff,Probable Cause,15-12-1983,5
20020917X04667,Accident,FTW83FRG03,1982-12-16,"BENAVIDES, TX",United States,,,,,Fatal,Destroyed,Airplane,N5906M,Cessna,340,No,2.0,Reciprocating,Part 91: General Aviation,,Unknown,,2,0,0,0,VMC,Approach,Probable Cause,16-12-1983,2
20020917X04645,Accident,FTW83FA060,1982-12-16,"CARLSBAD, TX",United States,,,,,Fatal,Destroyed,Airplane,N6662Y,Beech,A36,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,4,0,0,0,VMC,Cruise,Probable Cause,16-12-1983,4
20020917X04377,Accident,ATL83LA066,1982-12-16,"ANDERSON, SC",United States,,,AND,ANDERSON COUNTY,Fatal,Substantial,Airplane,N61857,Boeing,A75N1,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,2,VMC,Takeoff,Probable Cause,16-12-1983,0
20020917X04979,Accident,MKC83FA038,1982-12-16,"DEWITT, NE",United States,,,,,Fatal,Substantial,Airplane,N6855F,Piper,PA-32R-300,No,1.0,Reciprocating,Part 135: Air Taxi & Commuter,NSCH,Unknown,"Heartland Enterprises, Inc.",0,0,0,5,IMC,Cruise,Probable Cause,16-12-1983,0
20020917X04912,Accident,MIA83FA050,1982-12-17,"HOMESTEAD, FL",United States,,,,HOMESTEAD MUNICIPAL,Fatal,Destroyed,Airplane,N81012,Piper,PA-32R-301,No,1.0,Reciprocating,Part 91: General Aviation,,Business,,0,1,0,0,VMC,Takeoff,Probable Cause,17-12-1983,1
20020917X04575,Accident,DEN83LA034,1982-12-17,"BILLINGS, MT",United States,,,BIL,,Fatal,Substantial,Airplane,N756AX,Cessna,TR182,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,4,VMC,Cruise,Probable Cause,17-12-1983,0
20020917X04576,Accident,DEN83LA035,1982-12-17,"CUT BANK, MT",United States,,,CTB,CUT BANK MUNICIPAL,Fatal,Substantial,Airplane,CGKBJ,Piper,PA-28R-200,No,1.0,Reciprocating,Part 91: General Aviation,,Unknown,,0,0,0,3,VMC,Cruise,Probable Cause,17-12-1983,0
20020917X04950,Accident,MIA83LA051,1982-12-17,NEAR RAMEY,,,,,,Fatal,Destroyed,Airplane,N4481L,Cessna,172,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,3,VMC,Cruise,Probable Cause,17-12-1983,0
20020917X05019,Accident,MKC83LA039,1982-12-18,"WEST PLAINS, MO",United States,,,H63,WEST PLAINS MUNI,Fatal,Destroyed,Airplane,N56689,Piper,PA-28-140,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,1,1,0,VMC,Takeoff,Probable Cause,18-12-1983,2
20020917X04437,Incident,CHI83IA063,1982-12-18,"PELLSTON, MI",United States,,,PLN,EMMET COUNTY AIRPORT,Incident,Unknown,Airplane,N9344,Douglas,DC9-30,No,2.0,Turbo Fan,Part 121: Air Carrier,SCHD,Unknown,"Republic Airlines, Inc.",0,0,0,51,IMC,Landing,Probable Cause,18-12-1983,0
20020917X05065,Accident,NYC83FA045,1982-12-18,"RINGWOOD, NJ",United States,,,,,Fatal,Substantial,Airplane,N92612,Cessna,182N,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,1,0,0,0,VMC,Cruise,Probable Cause,18-12-1983,1
20020917X04951,Accident,MIA83LA052,1982-12-18,"NEW PORT RICHEY, FL",United States,,,X28,NEW PORT RICHEY,Fatal,Substantial,Airplane,N88214,Bellanca,7GCBC,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,0,2,VMC,Takeoff,Probable Cause,18-12-1983,0
20020917X04864,Accident,LAX83LA046,1982-12-18,"FAIR OAKS, CA",United States,,,011,PHOENIX FIELD,Fatal,Substantial,Airplane,N218B,Beech,G35,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,3,VMC,Other,Probable Cause,18-12-1983,0
20020917X04485,Accident,CHI83LA061,1982-12-18,"GAYLORD, MI",United States,,,GLR,OTSEGO COUNTY,Fatal,Substantial,Airplane,N1777E,Cessna,310R,No,2.0,Reciprocating,Part 91: General Aviation,,Business,,0,0,0,1,IMC,Cruise,Probable Cause,24-07-2013,0
20020917X04243,Accident,ANC83LA024,1982-12-18,"NEAR PORT ALSWO, AK",United States,,,,,Fatal,Substantial,Airplane,N94DC,De Havilland,DHC-2,No,1.0,Reciprocating,Part 135: Air Taxi & Commuter,NSCH,Unknown,Alvin D. Carrell,0,0,0,5,VMC,Landing,Probable Cause,18-12-1983,0
20020917X04980,Accident,MKC83FA041,1982-12-19,"BANCROFT, IA",United States,,,,,Fatal,Destroyed,Airplane,N2838V,Piper,PA-28-161,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,3,0,0,0,VMC,Cruise,Probable Cause,19-12-1983,3
20020917X04668,Accident,FTW83FRG04,1982-12-19,"NEAR MCALLEN, TX",United States,,,,,Fatal,Destroyed,Airplane,N42717,Cessna,182L,No,1.0,Reciprocating,Part 91: General Aviation,,Unknown,,2,0,0,0,VMC,Approach,Probable Cause,19-12-1983,2
20020917X04311,Accident,ATL83FA067,1982-12-19,"JOHNS ISLE, SC",United States,,,JZI,CHARLESTON EXECUTIVE,Fatal,Destroyed,Airplane,N713BT,Piper,PA-23-250,No,2.0,Reciprocating,Part 91: General Aviation,,Business,,0,0,1,0,VMC,Takeoff,Probable Cause,19-12-1983,1
20020917X05020,Accident,MKC83LA040,1982-12-19,"SULLIVAN, MO",United States,,,H62,SULLIVAN MEM,Fatal,Substantial,Airplane,N39487,Piper,PA-32RT,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,2,VMC,Approach,Probable Cause,19-12-1983,0
20020917X04952,Accident,MIA83LA053,1982-12-19,"STUART, FL",United States,,,SUA,WITHAM,Fatal,Substantial,Airplane,N4981P,Piper,PA-23,No,2.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,4,VMC,Landing,Probable Cause,19-12-1983,0
20020917X04890,Accident,LAX83LVW02,1982-12-19,"BEATTY, NV",United States,,,2L1,FRAN'S STAR RANCH,Fatal,Substantial,Airplane,N8154X,Piper,PA-28-161,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,4,VMC,Takeoff,Probable Cause,19-12-1983,0
20020917X04820,Accident,LAX83FUJ10,1982-12-20,"PHOENIX, AZ",United States,,,,,Fatal,Substantial,Airplane,N732HM,Cessna,T210L,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,2,0,VMC,Approach,Probable Cause,20-12-1983,2
20020917X04720,Accident,FTW83LA063,1982-12-20,"LITTLE ROCK, AR",United States,,,LIT,ADAMS FIELD,Fatal,Substantial,Airplane,N78TV,Cessna,421C,No,2.0,Reciprocating,Part 91: General Aviation,,Executive/corporate,,0,0,0,2,VMC,Landing,Probable Cause,20-12-1983,0
20020917X05102,Accident,NYC83LA046,1982-12-20,"GASPORT, NY",United States,,,95G,GASPORT,Fatal,Substantial,Airplane,N12WB,Beech,56TC,No,2.0,Reciprocating,Part 135: Air Taxi & Commuter,NSCH,Unknown,"Van Air,inc.",0,0,0,1,IMC,Takeoff,Probable Cause,20-12-1983,0
20020917X04577,Accident,DEN83LA036,1982-12-20,"GILLETTE, WY",United States,,,GCC,GILLETTE CAMPBELLL COUNTY,Fatal,Substantial,Airplane,N2671V,Swearingen,SA-227AC,No,2.0,Turbo Prop,Part 135: Air Taxi & Commuter,SCHD,Unknown,Pioneer Airlines,0,0,0,5,VMC,Takeoff,Probable Cause,20-12-1983,0
20020917X04378,Accident,ATL83LA069,1982-12-20,"COLUMBIA, SC",United States,,,CAE,COLUMBIA,Fatal,Substantial,Airplane,N41336,Piper,PA-34-200,No,2.0,Reciprocating,Part 135: Air Taxi & Commuter,NSCH,Unknown,"Bankair, Inc.",0,0,0,1,VMC,Landing,Probable Cause,20-12-1983,0
20020917X04990,Incident,MKC83IA042,1982-12-21,"WATERLOO, IA",United States,,,ALO,WATERLOO MUNI,Incident,Minor,Airplane,N600TS,Piper,PA31-350,No,2.0,Reciprocating,Part 91: General Aviation,,Unknown,,0,0,0,2,VMC,Landing,Probable Cause,21-12-1983,0
20020917X04342,Incident,ATL83IA070,1982-12-21,"MOULTRIE, GA",United States,,,MUL,SPENCE FIELD,Incident,Minor,Airplane,N6262P,Piper,PA-24-250,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,1,VMC,Landing,Probable Cause,21-12-1983,0
20020917X04316,Accident,ATL83FID03,1982-12-21,"LYNCHBURG, VA",United States,,,,FALWELL,Fatal,Destroyed,Airplane,N11181,Cessna,150,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0,1,0,0,VMC,Landing,Probable Cause,21-12-1983,1
20020917X04721,Accident,FTW83LA064,1982-12-21,"LITTLE ROCK, AR",United States,,,LIT,ADAMS FIELD,Fatal,Substantial,Airplane,N7873R,Beech,E33,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,1,VMC,Landing,Probable Cause,21-12-1983,0
20020917X04245,Accident,ANC83LA026,1982-12-21,"NEAR PALMER, AK",United States,,,,,Fatal,Substantial,Airplane,N4269N,Cessna,140,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,1,0,0,VMC,Takeoff,Probable Cause,21-12-1983,1
20020917X04244,Accident,ANC83LA025,1982-12-21,"ALEXANDER CREEK, AK",United States,,,,,Fatal,Substantial,Airplane,N742GF,Piper,PA-18-150,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,2,VMC,Landing,Probable Cause,21-12-1983,0
20020917X05143,Incident,SEA83IA034,1982-12-22,"KLAMATH FALLS, OR",United States,,,,KINGSLEY FIELD,Incident,Minor,Airplane,N5475M,Swearingen,SA-226TC,No,2.0,Turbo Prop,Part 135: Air Taxi & Commuter,SCHD,Unknown,Gatx Third Aircraft Corp.,0,0,0,11,IMC,Takeoff,Probable Cause,22-12-1983,0
20020917X04327,Accident,ATL83FKJ01,1982-12-22,"CLANTON, AL",United States,,,,,Fatal,Destroyed,Airplane,N609CW,Cessna,172N,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,1,0,0,0,VMC,Unknown,Probable Cause,22-12-1983,1
20020917X05021,Accident,MKC83LA043,1982-12-22,"LEE'S SUMMIT, MO",United States,,,K84,MACOMAS-LEES SUMMIT MUNI,Fatal,Substantial,Airplane,N1961A,Piper,PA-20,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,0,1,VMC,Landing,Probable Cause,22-12-1983,0
20020917X04722,Accident,FTW83LA065,1982-12-22,"NASH, OK",United States,,,,,Fatal,Substantial,Airplane,N14084,Cessna,150,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,2,VMC,Cruise,Probable Cause,22-12-1983,0
20020917X04578,Accident,DEN83LA037,1982-12-22,"LANDER, WY",United States,,,LND,HUNT,Fatal,Substantial,Airplane,N756CK,Cessna,TR182,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,2,VMC,Landing,Probable Cause,22-12-1983,0
20020917X04487,Accident,CHI83LA064,1982-12-22,"RIDOTT, IL",United States,,,,RUSS JANSEN RLA,Fatal,Substantial,Airplane,N6477P,Cessna,152,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,2,VMC,Landing,Probable Cause,22-12-1983,0
20020917X04981,Accident,MKC83FA044,1982-12-23,"1 1/2 MI.N. MAY, KS",United States,,,,,Fatal,Destroyed,Airplane,N756DB,Cessna,R182,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,1,0,0,0,IMC,Maneuvering,Probable Cause,23-12-1983,1
20020917X04885,Accident,LAX83LVG05,1982-12-23,"FRANKLIN, CA",United States,,,Q53,FRANKLIN FIELD,Fatal,Substantial,Airplane,N59263,Cessna,TU206F,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,0,2,VMC,Approach,Probable Cause,23-12-1983,0
20020917X04379,Accident,ATL83LA072,1982-12-23,"FT. BENNING, GA",United States,,,LSF,LAWSON ARMY AIRFIELD,Fatal,Substantial,Airplane,N129SC,Cessna,152,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,0,1,VMC,Takeoff,Probable Cause,23-12-1983,0
20020917X04313,Accident,ATL83FA073,1982-12-23,"FORT PAYNE, AL",United States,,,4A9,ISBELL FIELD,Fatal,Substantial,Airplane,N3380Q,Cessna,421B,No,2.0,Reciprocating,Part 91: General Aviation,,Business,,0,0,0,6,VMC,Landing,Probable Cause,23-12-1983,0
20020917X04982,Accident,MKC83FA045,1982-12-24,"DUBUQUE, IA",United States,,,DBQ,,Fatal,Destroyed,Airplane,N4091U,Piper,PA-31-350,No,2.0,Reciprocating,Part 91: General Aviation,,Unknown,,2,0,0,0,IMC,Approach,Probable Cause,24-12-1983,2
20020917X04334,Accident,ATL83FLG03,1982-12-24,"CLEVELAND, SC",United States,,,,,Fatal,Destroyed,Airplane,N9327N,Piper,PA-28R-200,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,3,0,IMC,Maneuvering,Probable Cause,24-12-1983,3
20020917X04318,Accident,ATL83FIG02,1982-12-24,"DELMAR, MD",United States,,,,,Fatal,Destroyed,Airplane,N6207L,Grumman,AA1B,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,2,0,0,0,VMC,Maneuvering,Probable Cause,24-12-1983,2
20020917X04579,Accident,DEN83LA038,1982-12-24,"AFTON, WY",United States,,,AFO,AFTON,Fatal,Substantial,Airplane,N21008,Cessna,182,No,1.0,Reciprocating,Part 91: General Aviation,,Business,,0,0,0,3,VMC,Takeoff,Probable Cause,24-12-1983,0
20020917X04800,Accident,LAX83FA061,1982-12-25,"SANTA YSABEL, CA",United States,,,,MESA GRANDE,Fatal,Destroyed,Airplane,N4230H,Piper,PA-14,No,1.0,Reciprocating,Unknown,UNK,Unknown,,4,0,0,0,VMC,Unknown,Probable Cause,25-12-1983,4
20020917X04799,Accident,LAX83FA060,1982-12-25,"GILA BEND, AZ",United States,,,,GILA BEND,Fatal,Destroyed,Airplane,N8130E,Mooney,M20A,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,1,0,0,VMC,Takeoff,Probable Cause,25-12-1983,1
20020917X04727,Accident,FTW83LA071,1982-12-25,"PAMPA, TX",United States,,,PPA,PERRY LEFORS,Fatal,Substantial,Airplane,N15U,Cessna,T337G,No,2.0,Reciprocating,Part 91: General Aviation,,Business,,0,0,0,1,VMC,Taxi,Probable Cause,25-12-1983,0
20020917X04488,Accident,CHI83LA065,1982-12-25,"DAYTON, OH",United States,,,,,Fatal,Substantial,Airplane,N3136T,Cessna,177,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,1,0,3,IMC,Cruise,Probable Cause,25-12-1983,1
20020917X04380,Accident,ATL83LA074,1982-12-25,"NELLY'S FORD, VA",United States,,,,ROCKFISH AIRPARK,Fatal,Substantial,Airplane,N32804,Piper,PA-28-140,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,1,VMC,Takeoff,Probable Cause,25-12-1983,0
20020917X04246,Accident,ANC83LA027,1982-12-25,"HOPE, AK",United States,,,,,Fatal,Substantial,Airplane,N8653Y,Piper,PA-18-150,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,3,VMC,Descent,Probable Cause,25-12-1983,0
20020917X04983,Accident,MKC83FA046,1982-12-26,"BATES CITY, MO",United States,,,,,Fatal,Destroyed,Airplane,N2941Q,Piper,PA-28R-201T,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,1,0,0,0,IMC,Unknown,Probable Cause,26-12-1983,1
20020917X04672,Incident,FTW83IA086,1982-12-26,"MEMPHIS, TN",United States,,,MEM,MEMPHIS INTL,Incident,Minor,Airplane,N6810,Boeing,727-223,No,3.0,Turbo Fan,Part 121: Air Carrier,SCHD,Unknown,American Airlines,0,0,0,58,IMC,Go-around,Probable Cause,26-12-1983,0
20020917X04664,Accident,FTW83FRD01,1982-12-26,"HENDERSON, LA",United States,,,,,Fatal,Destroyed,Airplane,N5369T,Piper,PA-28R-200,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,3,0,0,0,IMC,Cruise,Probable Cause,26-12-1983,3
20020917X04647,Accident,FTW83FA087,1982-12-26,"ANIMAS, NM",United States,,,,,Fatal,Destroyed,Airplane,XAHIJ,Piper,PA-32-300,No,1.0,Reciprocating,Unknown,NSCH,Unknown,,7,0,0,0,UNK,Cruise,Probable Cause,26-12-1983,7
20020917X04312,Accident,ATL83FA071B,1982-12-26,"APEX, NC",United States,,,NC81,COX FIELD,Fatal,Minor,Airplane,N73260,Piper,PA-22,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,1,0,1,VMC,Approach,Probable Cause,26-12-1983,1
20020917X05170,Accident,SEA83LA035,1982-12-26,"SCAPPOOSE, OR",United States,,,154,SCAPPOOSE INDUSTRIAL,Fatal,Substantial,Airplane,N2239J,Cessna,150G,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,2,VMC,Takeoff,Probable Cause,26-12-1983,0
20020917X04724,Accident,FTW83LA068,1982-12-26,"PORTALES, NM",United States,,,Q34,PORTALES MUNI,Fatal,Substantial,Airplane,N20EB,Cessna,172M,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,1,2,VMC,Approach,Probable Cause,26-12-1983,1
20020917X04723,Accident,FTW83LA067,1982-12-26,"CHILDRESS, TX",United States,,,CDS,CHILDRESS MUNICIPAL,Fatal,Substantial,Airplane,N9256S,Beech,C23,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,4,VMC,Cruise,Probable Cause,26-12-1983,0
20020917X04536,Accident,DEN83FA039,1982-12-26,"LEADVILLE, CO",United States,,,LXV,LAKE COUNTY,Fatal,Substantial,Airplane,N7611T,Cessna,172A,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,1,3,0,0,VMC,Takeoff,Probable Cause,26-12-1983,4
20020917X04537,Accident,DEN83FA040,1982-12-27,"ASPEN, CO",United States,,,ASE,ASPEN-PITKIN COUNTY,Fatal,Destroyed,Airplane,N5301J,Cessna,404,No,2.0,Reciprocating,Part 135: Air Taxi & Commuter,NSCH,Unknown,Gregory Murnane Murnane Aviati,1,3,3,0,VMC,Takeoff,Probable Cause,27-12-1983,7
20020917X04381,Accident,ATL83LA075,1982-12-27,"VALDOSTA, GA",United States,,,,VALDOSTA MUNICIPAL,Fatal,Substantial,Airplane,N1685X,Cessna,210,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,4,VMC,Approach,Probable Cause,27-12-1983,0
20020917X04725,Accident,FTW83LA069,1982-12-27,"NEW ORLEANS, LA",United States,,,,,Fatal,Substantial,Airplane,N121BJ,Cessna,A185F,No,1.0,Reciprocating,Part 91: General Aviation,,Unknown,,0,0,0,1,VMC,Cruise,Probable Cause,27-12-1983,0
20020917X04660,Accident,FTW83FQA03,1982-12-28,"RESERVE, NM",United States,,,Q16,RESERVE-CATRON COUNTY,Fatal,Destroyed,Airplane,N732SK,Cessna,T210M,No,1.0,Reciprocating,Part 91: General Aviation,,Unknown,,1,0,0,0,VMC,Takeoff,Probable Cause,28-12-1983,1
20020917X04538,Accident,DEN83FA041,1982-12-28,"ROBERTSON, WY",United States,,,,,Fatal,Destroyed,Airplane,N6252B,Cessna,T210M,No,1.0,Reciprocating,Part 91: General Aviation,,Business,,1,0,0,0,VMC,Cruise,Probable Cause,28-12-1983,1
20020917X04343,Incident,ATL83IA085,1982-12-28,"WASHINGTON, DC",United States,,,,WASHINGTON NATIONAL,Incident,Unknown,Airplane,N752N,Boeing,737-222,No,2.0,Turbo Jet,Part 121: Air Carrier,SCHD,Unknown,Piedmont Airport,0,0,0,73,VMC,Approach,Probable Cause,28-12-1983,0
20020917X04382,Accident,ATL83LA076,1982-12-28,"CONWAY, SC",United States,,,HYW,CONWAY-HORRY COUNTY,Fatal,Substantial,Airplane,N6537P,Cessna,152,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,0,1,VMC,Landing,Probable Cause,28-12-1983,0
20020917X04886,Accident,LAX83LVG06,1982-12-29,"CHICO, CA",United States,,,CIC,CHICO MUNICIPAL,Fatal,Substantial,Airplane,N4428D,Beech,G35,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,2,VMC,Approach,Probable Cause,29-12-1983,0
20020917X04726,Accident,FTW83LA070,1982-12-29,"FORT WORTH, TX",United States,,,FTW,MEACHAM FIELD,Fatal,Substantial,Airplane,N89757,Cessna,152,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0,0,1,0,VMC,Landing,Probable Cause,29-12-1983,1
20020917X04580,Accident,DEN83LA042,1982-12-29,"KAMIS, UT",United States,,,,,Fatal,Substantial,Airplane,N3803M,Beech,V35B,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,0,0,4,VMC,Landing,Probable Cause,29-12-1983,0
20020917X04914,Accident,MIA83FA055,1982-12-30,"ST. AUGUSTINE, FL",United States,,,SGJ,ST. AUGUSTINE,Fatal,Destroyed,Airplane,N8412F,Piper,PA-28RT-201T,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0,2,0,0,IMC,Approach,Probable Cause,30-12-1983,2
